index,county,latitude,longitude,service category,project type,parts,material,connector,equipment,land use,stakeholder,service provider,budget,construction area,load,KPI,construction period
train_111,Los Angeles,34.037251,-118.423573,T,Electric,line,Steel (ST),PP,Boring Equipment (BE),Public Other,Contractor - 3rd Party,Unknown,29037,9.44,7,798.5488728926367,56
train_112,San Diego,32.637882,-117.058047,TG,Site Development,line,PE,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Easement,Contractor - 3rd Party,Other,92463,10.74,2,,84
train_113,Santa Barbara,34.479453,-120.084094,T,Site Development,line,Plastic,PLM,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Business,Contractor - 3rd Party,Utility Owner,63197,142.57,3,497.3048912736688,54
train_114,Los Angeles,34.160236,-118.515472,T,Unknown/Other,line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Unknown,28825,9.31,2,838.429949447753,47
train_115,Los Angeles,34.108957000000004,-118.15661499999999,T,Sewer (Sanitary/Storm),line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Developer,Contract Locator,21926,7.5,2,895.7650185525449,56
train_116,Del Mar,32.963232,-117.250367,TG,Landscaping,supply,PE,PP,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public Other,Contractor - 3rd Party,Other,14972,14.74,2,970.0912771306604,94
train_117,Los Angeles,33.993396000000004,-118.465193,T,Sewer (Sanitary/Storm),line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Unknown/Other,Unknown,28626,11.58,2,,44
train_118,Riverside,33.535237,-117.10486399999999,T,Drainage,main,Plastic,PPE,Probing Device (PD),Private Land Owner,Contractor - 3rd Party,Utility Owner,36890,20.91,4,866.6286234115528,100
train_119,San Diego,32.67991,-117.04888500000001,TG,Electric,line,PE,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Public Other,Contractor - 3rd Party,Contract Locator,49075,6.59,2,517.1816897543064,82
train_120,San Diego,33.095482000000004,-117.24388400000001,TG,Water Pipeline,supply,PE,MPL,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Land Owner,Contractor - 3rd Party,Unknown,67467,12.63,5,,95
train_121,Riverside,33.970193,-117.25938500000001,T,Unknown/Other,line,Plastic,PPE,"Trencher, ditchwitch, rockwheel, similar equipment (TR)",Private Land Owner,Contractor - 3rd Party,Utility Owner,62409,21.15,2,1079.8541374095566,55
train_122,Tulare,36.29502100000001,-119.026021,T,Irrigation,line,Plastic,PLM,"Miscellaneous/Other including items not specifically mentioned in picklist and all powered hand tools (jackhammer, electric saw, etc.) (MO)",Private Land Owner,Contractor - 3rd Party,Unknown,16044,164.47,2,481.8196674611152,30
train_123,Ventura,33.547233,-117.62375,T,Water Pipeline,valve,Plastic,PP,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Contractor - 3rd Party,Other,46164,9.39,3,1042.5677276902038,77
train_124,Riverside,33.923381,-117.244836,T,Electric,line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Easement,Contractor - 3rd Party,Utility Owner,59863,8.08,3,650.4387242115398,53
train_125,Riverside,33.710984,-116.204844,T,Fencing,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Other,54494,19.48,2,697.7471085398082,53
train_126,Los Angeles,33.914775,-118.348083,T,Water Pipeline,line,Plastic,MPL,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Public City Street,Contractor - 3rd Party,Utility Owner,82480,8.8,2,463.09444208862055,56
train_127,San Luis Obispo,35.295232,-120.83546799999999,T,Sewer (Sanitary/Storm),line,Plastic,MPL,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Public City Street,Contractor - 3rd Party,Utility Owner,20517,31.9,2,725.4836793406288,53
train_128,Los Angeles,34.237519,-118.51771200000002,T,Electric,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,53387,9.79,2,918.6236096676912,53
train_129,San Diego,32.716221999999995,-117.11705,TG,Natural Gas Pipeline,main,ST,MPL,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public Other,Contractor - 3rd Party,Contract Locator,37363,6.94,4,739.711294480873,100
train_130,Los Angeles,33.986270000000005,-117.82128200000001,T,Electric,line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,64539,29.15,2,668.2366350639496,53
train_131,Los Angeles,33.999005,-117.972146,T,Landscaping,line,Plastic,PPE,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,68404,14.02,3,1251.8642684237661,53
train_132,Encinitas,33.023046,-117.275581,TG,Electric,main,PE,PP,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public Other,Contractor - 3rd Party,Contract Locator,21196,8.06,4,1233.87362310011,245
train_133,Los Angeles,33.873215,-118.37036100000002,T,Water Pipeline,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,42724,6.48,2,687.169852622217,54
train_134,Imperial,32.990121,-115.35875700000001,T,Natural Gas Pipeline,line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Unknown,Company Contractor,Unknown,38277,696.74,2,584.7794275142419,47
train_135,Los Angeles,34.034665999999994,-118.50403899999999,T,Electric,line,Plastic,PLM,Auger (AG),Private Other,Contractor - 3rd Party,Unknown,23029,10.34,2,,47
train_136,Los Angeles,34.013666,-118.49375,T,Telecommunications,line,Steel (ST),MPL,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Contractor - 3rd Party,Utility Owner,11422,4.39,7,,80
train_137,Kern,35.621697,-119.88774699999999,T,Landscaping,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Public Unknown,Unknown/Other,Unknown,5911,232.99,3,684.7941869096965,49
train_138,Los Angeles,34.097409999999996,-117.96826899999999,T,Grading,line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Easement,Contractor - 3rd Party,Unknown,86263,13.58,2,521.5282128578041,48
train_139,Los Angeles,34.713656,-117.86466000000001,T,Grading,line,Steel (ST),MPL,"Grader/Scraper including graders, scrapers, bobcats, skiploaders, similar equipment (GR)",Public City Street,Contractor - 3rd Party,Utility Owner,97816,195.39,7,727.5714204588612,82
train_140,Kern,35.594291999999996,-118.96441100000001,T,Natural Gas Pipeline,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Business,Contractor - 3rd Party,Other,51206,241.24,4,,68
train_141,San Diego,33.21244,-117.11609299999999,TG,Natural Gas Pipeline,line,PE,,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Public City Street,Contractor - 3rd Party,Contract Locator,65143,37.11,2,877.0391306542749,95
train_142,Los Angeles,34.011312,-118.46976200000002,T,Bldg. Construction,line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Other,Contractor - 3rd Party,Other,26036,7.22,2,,67
train_143,San Bernardino,33.964199,-117.73706299999999,T,Electric,main,Plastic,PPE,"Trencher, ditchwitch, rockwheel, similar equipment (TR)",Public Other,Contractor - 3rd Party,Other,72087,49.58,4,1295.7423135523995,80
train_144,Los Angeles,33.885639000000005,-118.205808,T,Driveway,line,Plastic,PLM,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,56323,9.27,2,828.544711387278,55
train_145,San Bernardino,34.00448,-117.684707,T,Grading,valve,Plastic,PPE,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Business,Contractor - 3rd Party,Other,89913,21.06,2,654.0914592779159,66
train_146,Los Angeles,34.108022999999996,-118.45696399999999,T,Irrigation,line,Plastic,PLM,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Other,Contractor - 3rd Party,Utility Owner,9850,10.07,3,391.1712045850024,52
train_147,Los Angeles,33.7801,-118.37241200000001,T,Landscaping,line,Steel (ST),PPE,"Miscellaneous/Other including items not specifically mentioned in picklist and all powered hand tools (jackhammer, electric saw, etc.) (MO)",Private Land Owner,Contractor - 3rd Party,Utility Owner,27631,16.81,7,411.0756019547412,60
train_148,Riverside,33.708982,-117.198853,T,Street Light,line,Plastic,PPE,"Grader/Scraper including graders, scrapers, bobcats, skiploaders, similar equipment (GR)",Private Business,Contractor - 3rd Party,Utility Owner,37151,10.06,3,550.4461535840351,52
train_149,Los Angeles,33.970343,-118.17136799999999,T,Unknown/Other,line,Plastic,PPE,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,116959,7.97,2,578.6058868231119,54
train_150,Los Angeles,33.898883000000005,-118.166629,T,Fencing,line,Plastic,PLM,Auger (AG),Public Other,Contractor - 3rd Party,Other,52482,6.98,3,739.9949292599699,52
train_151,San Luis Obispo,35.176010999999995,-120.476757,T,Unknown/Other,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Unknown,25301,214.21,2,566.3578478117963,47
train_152,Los Angeles,34.083086,-117.737997,O,Bldg. Construction,line,Steel (ST),PPE,,Private Land Owner,Company Contractor,Utility Owner,69050,9.71,7,802.8900745320178,92
train_153,Los Angeles,34.194489000000004,-118.138263,T,Sewer (Sanitary/Storm),line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Unknown/Other,Unknown,56371,16.02,2,796.4439613588559,45
train_154,Riverside,33.934328,-117.36731200000001,T,Fencing,line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Other,Contractor - 3rd Party,Utility Owner,54322,23.77,2,812.4861767718057,54
train_155,Orange,33.668172999999996,-117.734156,T,Irrigation,valve,Plastic,PLM,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,54268,26.4,3,943.3944117947524,66
train_156,Tulare,36.178090999999995,-119.370752,T,Telecommunications,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,79771,224.81,2,638.7187458124331,53
train_157,Riverside,33.511228,-117.042396,T,Irrigation,line,Plastic,PPE,"Trencher, ditchwitch, rockwheel, similar equipment (TR)",Private Other,Contractor - 3rd Party,Utility Owner,87808,72.37,2,848.4680162889888,53
train_158,Los Angeles,33.859231,-118.25231200000002,T,Electric,line,Plastic,PLM,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Other,Contractor - 3rd Party,Utility Owner,28620,9.58,2,,52
train_159,Ventura,34.196026,-118.992531,T,Natural Gas Pipeline,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,49068,46.46,2,691.9247750069725,53
train_160,Riverside,33.652678,-117.17356699999999,T,Irrigation,line,Plastic,MPL,"Trencher, ditchwitch, rockwheel, similar equipment (TR)",Private Easement,Contractor - 3rd Party,Utility Owner,67793,37.31,2,501.2075285091294,43
train_161,Orange,33.80845,-117.79173700000001,T,Grading,line,Steel (ST),PLM,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,44291,14.85,7,581.0467555088712,78
train_162,Riverside,33.934328,-117.36731200000001,T,Landscaping,line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Occupant,Unknown,35046,16.32,3,994.163089710869,47
train_163,Los Angeles,34.224191999999995,-118.632384,T,Irrigation,main,Plastic,PP,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Land Owner,Contractor - 3rd Party,Unknown,48925,8.5,4,839.7273032868468,75
train_164,San Bernardino,34.00448,-117.684707,T,Grading,line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Unknown,93198,25.67,2,,49
train_165,Los Angeles,34.057596999999994,-118.41399799999999,T,Bldg. Demolition,line,Plastic,PPE,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,12375,7.72,4,896.6662488428199,67
train_166,Riverside,33.511228,-117.042396,T,Grading,main,Plastic,PPE,"Grader/Scraper including graders, scrapers, bobcats, skiploaders, similar equipment (GR)",Private Unknown,Contractor - 3rd Party,Utility Owner,91803,105.94,4,803.4593389737239,80
train_167,Los Angeles,34.177310999999996,-118.61570400000001,T,Bldg. Construction,line,Plastic,PLM,"Miscellaneous/Other including items not specifically mentioned in picklist and all powered hand tools (jackhammer, electric saw, etc.) (MO)",Private Land Owner,Contractor - 3rd Party,Unknown,45209,7.76,2,,43
train_168,Riverside,33.710984,-116.204844,T,Grading,line,Plastic,PPE,"Grader/Scraper including graders, scrapers, bobcats, skiploaders, similar equipment (GR)",Private Land Owner,Contractor - 3rd Party,Utility Owner,72351,19.68,2,806.7684884724182,53
train_169,Imperial,32.777241,-115.127642,T,Sewer (Sanitary/Storm),valve,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Other,Unknown/Other,Unknown,20050,514.59,2,871.7037635751808,59
train_170,Los Angeles,34.099911999999996,-118.32691200000001,T,Pole,line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Unknown,40431,3.7,2,,39
train_171,Ventura,34.258404999999996,-118.775026,T,Driveway,line,Plastic,MPL,Auger (AG),Private Land Owner,Contractor - 3rd Party,Other,53949,30.24,4,926.5029097045816,58
train_172,Riverside,33.787292,-117.320673,T,Site Development,line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Other,Contractor - 3rd Party,Utility Owner,71261,131.87,4,535.8536935765173,68
train_173,Los Angeles,34.061624,-117.89223500000001,T,Sewer (Sanitary/Storm),line,Steel (ST),PP,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Contractor - 3rd Party,Utility Owner,43420,12.72,7,843.6806482901097,87
train_174,Los Angeles,34.197454,-118.488978,T,Unknown/Other,line,Plastic,PLM,"Miscellaneous/Other including items not specifically mentioned in picklist and all powered hand tools (jackhammer, electric saw, etc.) (MO)",Private Land Owner,Unknown/Other,Unknown,74547,9.94,2,868.6181011532498,27
